1,221,1132.8216552734375,3.7707998752593994,544.384033203125,515.1380615234375,0.871753990650177,1,3,-1
2,221,1157.9952392578125,5.992023468017578,503.2667236328125,521.2188110351562,0.8663192987442017,1,3,-1
3,221,1187.65478515625,6.274416446685791,471.3974609375,503.5899963378906,0.8917579054832458,1,3,-1
4,221,1165.3167724609375,7.423710823059082,498.0770263671875,545.4503784179688,0.7311916351318359,1,3,-1
5,221,1193.3681640625,7.314833164215088,474.298095703125,514.2395629882812,0.8730154633522034,1,3,-1
6,221,1189.775146484375,7.707202434539795,484.7799072265625,511.658447265625,0.8622456789016724,1,3,-1
8,221,1173.2220458984375,7.225604057312012,522.7811279296875,582.2537231445312,0.8699502348899841,1,3,-1
9,221,1185.9921875,7.235213756561279,515.1668701171875,547.5693969726562,0.8967992067337036,1,3,-1
10,221,1191.536376953125,5.090170383453369,521.3359375,547.0862426757812,0.861602246761322,1,3,-1
11,221,1206.4124755859375,6.092741966247559,511.1148681640625,531.1126098632812,0.8584825992584229,1,3,-1
12,221,1202.2010498046875,4.078408241271973,521.2718505859375,547.8576049804688,0.8289608359336853,1,3,-1
13,221,1201.33837890625,5.831888198852539,526.1064453125,570.845703125,0.8520074486732483,1,3,-1
14,221,1206.515625,4.027493953704834,526.968017578125,568.5916748046875,0.8532622456550598,1,3,-1
15,221,1212.5296630859375,4.143362998962402,523.3365478515625,566.7286376953125,0.8490347266197205,1,3,-1
16,221,1212.2825927734375,3.6174473762512207,529.007080078125,569.5325317382812,0.8340285420417786,1,3,-1
17,221,1214.2958984375,3.669438600540161,529.4676513671875,569.4945678710938,0.8505372405052185,1,3,-1
18,221,1225.9681396484375,4.5190558433532715,518.9495849609375,552.3131103515625,0.8623424768447876,1,3,-1
19,221,1234.679931640625,3.646890640258789,512.4984130859375,537.6319580078125,0.8672791719436646,1,3,-1
20,221,1236.8349609375,4.279320240020752,511.6419677734375,530.056396484375,0.8762364983558655,1,3,-1
21,221,1227.7562255859375,3.090023994445801,522.63720703125,545.9234619140625,0.881270706653595,1,3,-1
22,221,1241.482177734375,3.295238494873047,509.6947021484375,528.584716796875,0.8952827453613281,1,3,-1
23,221,1243.3514404296875,3.5126607418060303,507.921142578125,533.6965942382812,0.8511634469032288,1,3,-1
24,221,1257.23193359375,3.9010610580444336,493.388671875,518.7208862304688,0.8918546438217163,1,3,-1
25,221,1266.708740234375,3.8948941230773926,483.86865234375,509.97833251953125,0.8924450874328613,1,3,-1
26,221,1267.4932861328125,3.7458691596984863,483.402587890625,507.058837890625,0.8721305727958679,1,3,-1
27,221,1260.03759765625,3.9567532539367676,489.641845703125,515.09375,0.8529526591300964,1,3,-1
28,221,1260.90771484375,3.5188558101654053,488.5706787109375,519.1627197265625,0.8730252385139465,1,3,-1
29,221,1255.0572509765625,3.6271209716796875,494.232666015625,524.7915649414062,0.8426140546798706,1,3,-1
30,221,1242.1151123046875,2.858374834060669,506.4610595703125,546.6207885742188,0.8163815140724182,1,3,-1
31,221,1253.958251953125,2.7890853881835938,495.755126953125,528.45751953125,0.9019747972488403,1,3,-1
32,221,1248.902587890625,2.2754838466644287,502.152587890625,532.1898193359375,0.8909286260604858,1,3,-1
33,221,1255.702880859375,3.1102845668792725,495.893310546875,526.296630859375,0.8866970539093018,1,3,-1
34,221,1251.1142578125,2.995109796524048,499.8720703125,529.8765869140625,0.8661699891090393,1,3,-1
35,221,1246.3519287109375,3.2592945098876953,503.3841552734375,533.45703125,0.8410377502441406,1,3,-1
36,221,1242.9398193359375,3.496011734008789,507.15673828125,535.1664428710938,0.863758385181427,1,3,-1
37,221,1254.657470703125,3.8413026332855225,495.4580078125,523.3679809570312,0.8784970045089722,1,3,-1
38,221,1255.6214599609375,3.704627513885498,494.03173828125,521.5803833007812,0.893046498298645,1,3,-1
39,221,1258.510498046875,3.416576862335205,492.142333984375,518.7581176757812,0.878313422203064,1,3,-1
40,221,1266.57373046875,3.4055252075195312,483.8563232421875,505.7702941894531,0.8685420155525208,1,3,-1
41,221,1255.697265625,3.859032154083252,493.3408203125,520.83740234375,0.8429078459739685,1,3,-1
42,221,1257.7589111328125,4.153385162353516,489.494140625,516.7877807617188,0.8685545921325684,1,3,-1
43,221,1247.8302001953125,4.315181732177734,498.120361328125,530.2921142578125,0.8473686575889587,1,3,-1
44,221,1239.148681640625,3.9841675758361816,504.5166015625,543.907470703125,0.8246666193008423,1,3,-1
45,221,1239.798828125,4.12872838973999,502.53564453125,545.8416137695312,0.8175033330917358,1,3,-1
46,221,1244.5447998046875,4.09627628326416,495.279052734375,542.1381225585938,0.6679170727729797,1,3,-1
47,221,1241.632568359375,4.052802085876465,494.421142578125,543.1941528320312,0.7854323983192444,1,3,-1
48,221,1253.0274658203125,4.101627349853516,482.61669921875,513.955078125,0.8078652620315552,1,3,-1
