seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
mot_center_descend,0.008094048852977202,0.06245694792799925,0.0005055295877370792,0.008094048852977202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042600257120932645,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033101621979476995,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005482456140350877,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005482456140350877,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008223684210526315,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005482456140350877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.06245694792799925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9506556288383157,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005482456140350877,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,285.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,287.8421052631579,189.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,191.8421052631579,-0.6666666666666666,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.0,0.6666666666666666,-0.6666666666666666,0,0,288,192,0,0,0,1,0.0,288,0.0,0.0,0.0,0,288,192,192,288,5,1
mot_center_forward_2,0.22629392095859138,0.06928641199493468,0.015679093839486145,0.22629392095859138,0.014862533074003212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012692444949083925,0.2202797202797203,0.014534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012358663368455291,0.23247232472324722,0.01519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013035257532226577,0.23863636363636365,0.01893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013556618819776715,0.7411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.23863636363636365,0.01893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013556618819776715,0.9,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05112781954887218,0.06928641199493468,0.11228090852572012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9042930168695082,0.23553418057268807,0.01696563392983726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013289463921185544,63.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5789473684210527,201.0,259.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,260.42105263157896,22.0,80.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,81.42105263157895,-0.32196969696969696,0.0,-0.32196969696969696,0.0,0.0,0.0,0.0,1.0,-0.32196969696969696,0.0,0.32196969696969696,-0.32196969696969696,0,0,264,85,0,0,0,1,0.0,264,0.0,0.0,0.0,0,264,85,85,264,2,1
mot_center_yaw,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-0.11827956989247312,0.0,-0.11827956989247312,0.0,0.0,0.0,0.0,1.0,-0.11827956989247312,0.0,0.10377358490566038,-0.11827956989247312,0,0,93,11,0,0,0,1,0.0,106,0.0,0.0,0.0,0,93,11,11,93,1,1
mot_east_forward,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-0.057777777777777775,0.0,-0.057777777777777775,0.0,0.0,0.0,0.0,1.0,-0.057777777777777775,0.0,0.05371900826446281,-0.057777777777777775,0,0,225,13,0,0,0,1,0.0,242,0.0,0.0,0.0,0,225,13,13,225,1,1
mot_north_forward,0.07852525998062737,0.5409626262114224,0.04247923086305489,0.07852525998062737,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.0631794090894848,0.058729255063766236,0.048444316264328616,0.039830109263616444,0.03146831635271079,0.026550537124993397,0.0,0.0,0.05150112073865135,0.09566787003610108,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.06118881118881119,0.05749128919860627,0.04835924006908463,0.039383561643835614,0.0288135593220339,0.018456375838926176,0.0,0.0,0.05059204311502689,0.06445441351101729,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.059993878175696354,0.04852954213022472,0.040281720030771684,0.034367671241401665,0.03819444444444445,0.0,0.0,0.05281074142715651,0.1853146853146853,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.12237762237762238,0.11538461538461539,0.0979020979020979,0.08041958041958042,0.05944055944055944,0.038461538461538464,0.0,0.0,0.10121457489878544,0.16510903426791276,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.10903426791277258,0.102803738317757,0.08722741433021806,0.07165109034267912,0.0529595015576324,0.03426791277258567,0.0,0.0,0.09017871782259386,0.06445441351101729,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06523476523476524,0.06028819665183302,0.04920079920079919,0.04089388871997568,0.034759358288770054,0.038461538461538464,0.0,0.0,0.05292845328507112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9449035812672175,0.8295454545454545,0.7628458498023716,0.718428630193336,0.8461538461538463,0.0,0.0,0.8474672295769593,0.5409626262114224,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7822983666377056,0.7909919059435073,0.8139838421732207,0.836415173442941,0.857432430906025,0.8815746570387017,1.0,1.0,0.8066654036173989,0.10929020704956492,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.0893491771970674,0.08320078460407808,0.06892854259867422,0.05691606999304912,0.04519771681465935,0.03832775879199166,0.0,0.0,0.07287905415893468,53.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,33.0,28.0,23.0,17.0,11.0,0.0,0.0,28.94736842105263,233.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,253.0,258.0,263.0,269.0,275.0,286.0,286.0,257.05263157894734,268.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,288.0,293.0,298.0,304.0,310.0,321.0,321.0,292.05263157894734,-0.8811188811188811,0.7822983666377056,-0.8776223776223776,0.12237762237762238,0.10903426791277258,0.0,0.0,1.0,-0.9077606893974836,0.11532125205930807,0.89937106918239,-0.8776223776223776,27.380442832319694,35,251,286,1,0,0,1,6.0,318,0.07248764415156507,0.07692307692307693,0.06853582554517133,22,264,299,321,286,8,1
mot_north_yaw,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,-1.45,0.0,-1.45,0.0,0.0,0.0,0.0,1.0,-1.45,0.0,1.180232558139535,-1.45,0,0,140,203,0,0,0,1,0.0,172,0.0,0.0,0.0,0,140,203,203,140,3,1
mot_northeast_forward,0.017643396214858012,0.6942957474991203,0.012249734963417993,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.017643396214858012,0.014658849134720523,0.011692108443873354,0.0,0.0,0.0,0.0,0.0,0.012530090113520527,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.011990407673860911,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.01024403730216919,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.017921146953405017,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.01532629826286921,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.017985611510791366,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.01533510034078001,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.034722222222222224,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.029605263157894735,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.017985611510791366,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.01533510034078001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7105263157894737,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.6942957474991203,0.7032902121690698,0.7105781306329634,1.0,1.0,1.0,1.0,1.0,0.7760745954100777,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.017953350298251992,0.01433700965465308,0.0,0.0,0.0,0.0,0.0,0.015330692932015829,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.2631578947368425,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0,274.0,278.0,278.0,278.0,278.0,278.0,273.7368421052632,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,139.0,140.0,144.0,144.0,144.0,144.0,144.0,139.73684210526315,-0.4748201438848921,0.6942957474991203,-0.4748201438848921,0.02158273381294964,0.041666666666666664,0.0,0.0,1.0,-0.4814180773921053,0.02843601895734597,0.46308724832214765,-0.4748201438848921,4.165774484994722,6,272,138,0,0,0,1,0.0,298,0.02843601895734597,0.02158273381294964,0.041666666666666664,6,272,138,144,278,3,1
mot_northwest_forward,0.05219759974856207,0.8837180526713121,0.046127961203915845,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.05219759974856207,0.04311226002024692,0.008327407946205569,0.0,0.046663224418076084,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.034013605442176874,0.006622516556291391,0.0,0.03674580887230583,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.05464480874316939,0.010471204188481676,0.0,0.059257341768138655,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.055248618784530384,0.011049723756906077,0.0,0.05931956964233789,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.08130081300813008,0.016260162601626018,0.0,0.08729139922978178,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.05524861878453038,0.011049723756906077,0.0,0.05931956964233789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.8947368421052632,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8837180526713121,0.8920983970376201,0.9440763783420743,1.0,0.8934559799010888,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.06629834254143646,0.05494588434819244,0.010756575369739218,0.0,0.05928820738846921,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,2.0,0.0,10.736842105263158,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,171.0,179.0,181.0,170.26315789473685,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,113.0,121.0,123.0,112.26315789473684,-0.5469613259668509,0.8837180526713121,-0.5469613259668509,0.06629834254143646,0.0975609756097561,0.0,0.0,1.0,-0.5546706263422334,0.07894736842105263,0.5414634146341464,-0.5469613259668509,10.604616632055745,12,169,111,0,0,0,1,3.0,205,0.07894736842105263,0.06629834254143646,0.0975609756097561,12,169,111,123,181,5,1
